@RELATION POS_TAG
@ATTRIBUTE text string
@ATTRIBUTE pre_word string
@ATTRIBUTE class {ADJ, ADP, ADV, AUX, CCONJ, DET, INTJ, NOUN, NUM, PART, PRON, PROPN, PUNCT, SCONJ, SYM, VERB, X}

@DATA
rekaman,hasil,NOUN
yang,rekaman,PRON
digunakan,yang,VERB
adalah,digunakan,AUX
media,adalah,NOUN
diska,media,NOUN
atau,diska,CCONJ
cakram,atau,NOUN
(koma),cakram,PUNCT
dan,(koma),CCONJ
karena,dan,SCONJ
kemahirannya,karena,NOUN
dalam,kemahirannya,ADP
memainkan,dalam,VERB
cakram,memainkan,NOUN
membuat,cakram,VERB
profesi,membuat,NOUN
ini,profesi,DET
dikenal,ini,VERB
sebagai,dikenal,ADP
joki,sebagai,NOUN
cakram,joki,NOUN
(koma),cakram,PUNCT
atau,(koma),CCONJ
lebih,atau,ADV
dikenal,lebih,VERB
dengan,dikenal,ADP
disjoki,dengan,NOUN
(bukakurung),disjoki,PUNCT
ejaannya,(bukakurung),NOUN
dalam,ejaannya,ADP
bahasa,dalam,NOUN
Inggris,bahasa,PROPN
disc,Inggris,NOUN
jockey,disc,NOUN
(tutupkurung),jockey,PUNCT
(titik),(tutupkurung),PUNCT
Nama,NULL,NOUN
Valkenswaard,Nama,PROPN
berasal,Valkenswaard,VERB
dari,berasal,ADP
sejarah,dari,NOUN
falconer,sejarah,NOUN
yang,falconer,PRON
menangkap,yang,VERB
elang,menangkap,NOUN
liar,elang,ADJ
di,liar,ADP
sana,di,NOUN
(titikkoma),sana,PUNCT
Valk,(titikkoma),PROPN
dalam,Valk,ADP
Belanda,dalam,PROPN
berarti,Belanda,VERB
(petikdua),berarti,PUNCT
elang,(petikdua),NOUN
(petikdua),elang,PUNCT
(titik),(petikdua),PUNCT
Teupin,NULL,PROPN
Gajah,Teupin,PROPN
merupakan,Gajah,VERB
salah,merupakan,DET
satu,salah,DET
gampong,satu,NOUN
yang,gampong,PRON
ada,yang,VERB
di,ada,ADP
kecamatan,di,PROPN
Tanah,kecamatan,NOUN
Jambo,Tanah,PROPN
Aye,Jambo,PROPN
(koma),Aye,PUNCT
Kabupaten,(koma),PROPN
Aceh,Kabupaten,PROPN
Utara,Aceh,PROPN
(koma),Utara,PUNCT
provinsi,(koma),PROPN
Aceh,provinsi,PROPN
(koma),Aceh,PUNCT
Indonesia,(koma),PROPN
(titik),Indonesia,PUNCT
Kapan,NULL,NOUN
ayah,Kapan,NOUN
pulang,ayah,VERB
(tanya),pulang,PUNCT
J,NULL,PROPN
(titikdua),J,PUNCT
Bapak,(titikdua),PROPN
baptisku,Bapak,PROPN
dan,baptisku,CCONJ
Ibu,dan,PROPN
baptisku,Ibu,VERB
pada,baptisku,ADP
baptisanku,pada,NOUN
(titikkoma),baptisanku,PUNCT
dan,(titikkoma),CCONJ
dengan,dan,ADP
demikian,dengan,ADV
aku,demikian,PRON
dijadikan,aku,VERB
anggota,dijadikan,NOUN
Kristus,anggota,NOUN
(koma),Kristus,PUNCT
anak,(koma),NOUN
Allah,anak,PROPN
(koma),Allah,PUNCT
dan,(koma),CCONJ
pewaris,dan,NOUN
Kerajaan,pewaris,PROPN
Surga,Kerajaan,PROPN
(titik),Surga,PUNCT
Kurikulum,NULL,NOUN
TK,Kurikulum,PROPN
ditekankan,TK,VERB
pada,ditekankan,ADP
pemberian,pada,NOUN
rangsangan,pemberian,NOUN
pendidikan,rangsangan,NOUN
untuk,pendidikan,ADP
membantu,untuk,VERB
pertumbuhan,membantu,NOUN
dan,pertumbuhan,CCONJ
perkembangan,dan,NOUN
jasmani,perkembangan,NOUN
dan,jasmani,CCONJ
rohani,dan,VERB
agar,rohani,ADP
anak,agar,NOUN
memiliki,anak,VERB
kesiapan,memiliki,NOUN
dalam,kesiapan,ADP
memasuki,dalam,VERB
pendidikan,memasuki,NOUN
lebih,pendidikan,ADV
lanjut,lebih,ADJ
(titik),lanjut,PUNCT
Selain,NULL,ADP
itu,Selain,DET
semenjak,itu,ADP
dahulu,semenjak,ADV
ada,dahulu,VERB
diskusi,ada,NOUN
tentang,diskusi,ADP
kanon,tentang,NOUN
Alkitab,kanon,NOUN
(titikdua),Alkitab,PUNCT
buku,(titikdua),NOUN
apa,buku,NOUN
saja,apa,ADV
yang,saja,PRON
bisa,yang,ADV
dianggap,bisa,VERB
bagian,dianggap,NOUN
dari,bagian,ADP
Alkitab,dari,NOUN
(titik),Alkitab,PUNCT
Stadion,NULL,PROPN
Molineux,Stadion,PROPN
merupakan,Molineux,VERB
sebuah,merupakan,DET
stadion,sebuah,NOUN
sepak,stadion,NOUN
bola,sepak,NOUN
di,bola,ADP
Wolverhampton,di,PROPN
(koma),Wolverhampton,PUNCT
Britania,(koma),PROPN
Raya,Britania,PROPN
(titik),Raya,PUNCT
Stadion,(titik),PROPN
ini,Stadion,DET
dibangun,ini,VERB
pada,dibangun,ADP
tahun,pada,NOUN
1889,tahun,NUM
(titik),1889,PUNCT
Pedupaan,NULL,PROPN
Baekje,Pedupaan,PROPN
memiliki,Baekje,VERB
3,memiliki,NUM
bagian,3,NOUN
(koma),bagian,PUNCT
badan,(koma),NOUN
utama,badan,ADJ
(koma),utama,PUNCT
kaki,(koma),ADJ
dan,kaki,CCONJ
tutup,dan,ADJ
(titik),tutup,PUNCT
Protista,NULL,PROPN
lain,Protista,ADJ
bisa,lain,ADV
menelan,bisa,VERB
bakteri,menelan,NOUN
dan,bakteri,CCONJ
mencernanya,dan,VERB
secara,mencernanya,ADP
internal,secara,ADJ
(koma),internal,PUNCT
dengan,(koma),ADP
memanjangkan,dengan,VERB
dinding,memanjangkan,NOUN
selnya,dinding,NOUN
di,selnya,ADP
sekitar,di,ADP
makanannya,sekitar,NOUN
(koma),makanannya,PUNCT
untuk,(koma),ADP
membentuk,untuk,VERB
sebuah,membentuk,DET
vakuola,sebuah,NOUN
makanan,vakuola,NOUN
(titik),makanan,PUNCT
Barrett,NULL,PROPN
hanya,Barrett,ADV
aktif,hanya,ADJ
sebagai,aktif,ADP
pemusik,sebagai,NOUN
rock,pemusik,NOUN
selama,rock,ADP
7,selama,NUM
tahun,7,NOUN
sebelum,tahun,ADP
menghabiskan,sebelum,VERB
sisa,menghabiskan,NOUN
hidupnya,sisa,NOUN
dalam,hidupnya,ADP
kesendirian,dalam,NOUN
(titik),kesendirian,PUNCT
Selama,NULL,ADP
tiga,Selama,NUM
tahun,tiga,NOUN
Cipto,tahun,PROPN
mengabdikan,Cipto,VERB
ilmu,mengabdikan,NOUN
kedokterannya,ilmu,NOUN
di,kedokterannya,ADP
Bandung,di,PROPN
(koma),Bandung,PUNCT
dengan,(koma),ADP
sepedanya,dengan,NOUN
ia,sepedanya,PRON
masuk,ia,VERB
keluar,masuk,ADP
kampung,keluar,NOUN
untuk,kampung,ADP
mengobati,untuk,VERB
pasien,mengobati,NOUN
(titik),pasien,PUNCT
Ma,NULL,PROPN
(kurang),Ma,PUNCT
roo,(kurang),PROPN
menuruti,roo,VERB
kemauan,menuruti,NOUN
Ibu,kemauan,PROPN
Dong,Ibu,PROPN
(kurang),Dong,PUNCT
ju,(kurang),NOUN
lantaran,ju,SCONJ
meminta,lantaran,VERB
ibu,meminta,NOUN
Dong,ibu,PROPN
(kurang),Dong,PUNCT
ju,(kurang),NOUN
agar,ju,SCONJ
membebaskan,agar,VERB
ayah,membebaskan,NOUN
tirinya,ayah,NOUN
itu,tirinya,DET
dari,itu,ADP
penjara,dari,NOUN
gara,penjara,NOUN
(kurang),gara,PUNCT
gara,(kurang),NOUN
ulah,gara,NOUN
Jin,ulah,PROPN
(kurang),Jin,PUNCT
chul,(kurang),NOUN
(titik),chul,PUNCT
Di,NULL,ADP
antara,Di,ADP
lambang,antara,NOUN
generasi,lambang,NOUN
rock,generasi,NOUN
glamor,rock,NOUN
adalah,glamor,AUX
(petikdua),adalah,PUNCT
Queen,(petikdua),PROPN
(koma),Queen,PUNCT
Marc,(koma),PROPN
Bolan,Marc,PROPN
and,Bolan,CCONJ
T,and,PROPN
(titik),T,PUNCT
Rex,(titik),PROPN
(koma),Rex,PUNCT
Gary,(koma),PROPN
Glitter,Gary,PROPN
and,Glitter,CCONJ
the,and,PROPN
bands,the,PROPN
Sweet,bands,PROPN
(koma),Sweet,PUNCT
dan,(koma),CCONJ
Slade,dan,PROPN
(petikdua),Slade,PUNCT
(titik),(petikdua),PUNCT
Pada,NULL,ADP
tanggal,Pada,NOUN
21,tanggal,NUM
Desember,21,PROPN
jatuh,Desember,VERB
dari,jatuh,ADP
10,dari,NUM
besar,10,ADJ
menuju,besar,ADP
nomor,menuju,NOUN
12,nomor,NUM
(koma),12,PUNCT
sebelum,(koma),SCONJ
naik,sebelum,VERB
kembali,naik,VERB
ke,kembali,ADP
angka,ke,NOUN
9,angka,NUM
di,9,ADP
minggu,di,NOUN
berikutnya,minggu,ADJ
dan,berikutnya,CCONJ
terus,dan,ADV
naik,terus,VERB
mencapai,naik,VERB
nomor,mencapai,NOUN
7,nomor,NUM
pada,7,ADP
tanggal,pada,NOUN
4,tanggal,NUM
Januari,4,PROPN
2009,Januari,NUM
(titik),2009,PUNCT
Gusti,NULL,PROPN
Prabhu,Gusti,PROPN
Danurejo,Prabhu,PROPN
memiliki,Danurejo,VERB
permasyuri,memiliki,NOUN
Mas,permasyuri,PROPN
Ayu,Mas,PROPN
Gendhing,Ayu,PROPN
dari,Gendhing,ADP
perkawinan,dari,NOUN
tersebut,perkawinan,DET
memiliki,tersebut,VERB
Putra,memiliki,NOUN
(titikdua),Putra,PUNCT
Sementara,(titikdua),SCONJ
dari,Sementara,ADP
selir,dari,NOUN
(bukakurung),selir,PUNCT
kakak,(bukakurung),NOUN
Ipar,kakak,PROPN
Gusti,Ipar,PROPN
Agung,Gusti,PROPN
Mengwi,Agung,PROPN
(slice),Mengwi,SYM
Raja,(slice),PROPN
Mengwi,Raja,PROPN
(tutupkurung),Mengwi,PUNCT
beliau,(tutupkurung),PRON
berputra,beliau,VERB
(titikdua),berputra,PUNCT
Karena,(titikdua),SCONJ
kacaunya,Karena,ADJ
perang,kacaunya,NOUN
saudara,perang,NOUN
Pangeran,saudara,PROPN
Gung,Pangeran,PROPN
Dupati,Gung,PROPN
dan,Dupati,CCONJ
Pangeran,dan,PROPN
Mas,Pangeran,PROPN
Sirno,Mas,PROPN
diungsikan,Sirno,VERB
sampai,diungsikan,ADP
perang,sampai,NOUN
mereda,perang,ADV
dan,mereda,CCONJ
Pangerang,dan,PROPN
Gung,Pangerang,PROPN
Dupati,Gung,NOUN
diangkat,Dupati,VERB
Menjadi,diangkat,VERB
Raja,Menjadi,PROPN
Blambangan,Raja,PROPN
yang,Blambangan,PRON
bergelar,yang,VERB
Sinuhun,bergelar,PROPN
Gusti,Sinuhun,PROPN
Prabhu,Gusti,PROPN
Danuningrat,Prabhu,PROPN
memerintah,Danuningrat,VERB
Blambangan,memerintah,NOUN
Kedhaton,Blambangan,PROPN
Macan,Kedhaton,PROPN
putih,Macan,ADJ
pada,putih,ADP
tahun,pada,NOUN
1736,tahun,NUM
(kurang),1736,PUNCT
1763,(kurang),NUM
Di,1763,ADP
akhir,Di,NOUN
abad,akhir,NOUN
ke,abad,X
(kurang),ke,PUNCT
18,(kurang),NUM
(koma),18,PUNCT
setelah,(koma),SCONJ
terjadi,setelah,VERB
perang,terjadi,NOUN
Puputan,perang,PROPN
Bayu,Puputan,PROPN
1771,Bayu,NUM
VOC,1771,PROPN
mengisi,VOC,VERB
kekosongan,mengisi,NOUN
pemerintahan,kekosongan,NOUN
dan,pemerintahan,CCONJ
menggabungkan,dan,VERB
Blambangan,menggabungkan,NOUN
kedalam,Blambangan,ADP
karisidenan,kedalam,NOUN
Besuki,karisidenan,PROPN
(koma),Besuki,PUNCT
dan,(koma),CCONJ
mengangkat,dan,VERB
Mas,mengangkat,PROPN
Alit,Mas,PROPN
sebagai,Alit,ADP
KRT,sebagai,PROPN
Wiroguno,KRT,PROPN
sebagai,Wiroguno,ADP
Bupati,sebagai,NOUN
Pertama,Bupati,NUM
dimulai,Pertama,VERB
dari,dimulai,ADP
KRT,dari,PROPN
Wiroguno,KRT,PROPN
inilah,Wiroguno,DET
dinasti,inilah,NOUN
Kerajaan,dinasti,NOUN
Blambangan,Kerajaan,PROPN
secara,Blambangan,ADP
pasti,secara,NOUN
dan,pasti,CCONJ
terpercaya,dan,NOUN
telah,terpercaya,ADV
memeluk,telah,VERB
Islam,memeluk,NOUN
(koma),Islam,PUNCT
generasi,(koma),NOUN
diatas,generasi,ADP
KRT,diatas,PROPN
Wiroguno,KRT,PROPN
tidak,Wiroguno,ADV
terdapat,tidak,VERB
sumber,terdapat,NOUN
terpercaya,sumber,ADJ
telah,terpercaya,ADV
memeluk,telah,VERB
Agama,memeluk,NOUN
Islam,Agama,PROPN
(titik),Islam,PUNCT
Rudolf,NULL,PROPN
Kirchschläger,Rudolf,PROPN
(bukakurung),Kirchschläger,PUNCT
(tutupkurung),(bukakurung),PUNCT
adalah,(tutupkurung),AUX
seorang,adalah,DET
diplomat,seorang,NOUN
(koma),diplomat,PUNCT
politisi,(koma),NOUN
(koma),politisi,PUNCT
dan,(koma),CCONJ
hakim,dan,NOUN
Austria,hakim,PROPN
(titik),Austria,PUNCT
Pada,NULL,ADP
tahun,Pada,NOUN
1952,tahun,NUM
(koma),1952,PUNCT
menghadapi,(koma),VERB
peningkatan,menghadapi,NOUN
kompetisi,peningkatan,NOUN
dari,kompetisi,ADP
mantan,dari,NOUN
karyawannya,mantan,NOUN
(koma),karyawannya,PUNCT
Ferrari,(koma),PROPN
(koma),Ferrari,PUNCT
Alfa,(koma),PROPN
Romeo,Alfa,PROPN
(koma),Romeo,PUNCT
sebuah,(koma),DET
badan,sebuah,NOUN
usaha,badan,NOUN
milik,usaha,NOUN
negara,milik,NOUN
(koma),negara,PUNCT
memutuskan,(koma),VERB
untuk,memutuskan,ADP
mengudurkan,untuk,VERB
diri,mengudurkan,NOUN
setelah,diri,ADP
penolakan,setelah,NOUN
pemerintah,penolakan,NOUN
untuk,pemerintah,ADP
membiayai,untuk,VERB
rancangan,membiayai,NOUN
kendaraan,rancangan,NOUN
baru,kendaraan,ADJ
yang,baru,PRON
mahal,yang,ADJ
(titik),mahal,PUNCT
Motor,NULL,PROPN
ini,Motor,DET
memiliki,ini,VERB
stator,memiliki,NOUN
seperti,stator,ADP
motor,seperti,NOUN
induksi,motor,NOUN
squirrel,induksi,NOUN
(kurang),squirrel,PUNCT
cage,(kurang),NOUN
(titik),cage,PUNCT
Lele,NULL,PROPN
(koma),Lele,PUNCT
secara,(koma),ADP
ilmiah,secara,ADJ
terdiri,ilmiah,VERB
dari,terdiri,ADP
banyak,dari,DET
spesies,banyak,NOUN
(titik),spesies,PUNCT
Selain,NULL,ADP
melalui,Selain,ADP
gurun,melalui,NOUN
pasir,gurun,NOUN
yang,pasir,PRON
rawan,yang,ADJ
akan,rawan,ADV
terjadinya,akan,VERB
badai,terjadinya,NOUN
gurun,badai,NOUN
(koma),gurun,PUNCT
juga,(koma),ADV
menghadapi,juga,VERB
wilayah,menghadapi,NOUN
yang,wilayah,PRON
bergunung,yang,VERB
gunung,bergunung,VERB
batu,gunung,NOUN
seperti,batu,ADP
lereng,seperti,NOUN
Naqab,lereng,NOUN
di,Naqab,ADP
selatan,di,NOUN
Yordania,selatan,PROPN
(titik),Yordania,PUNCT
Mereka,NULL,PRON
juga,Mereka,ADV
mendapat,juga,VERB
pengecualian,mendapat,NOUN
dari,pengecualian,ADP
keshogunan,dari,NOUN
untuk,keshogunan,ADP
tidak,untuk,PART
melakukan,tidak,VERB
sankin,melakukan,NOUN
(kurang),sankin,PUNCT
kōtai,(kurang),VERB
setiap,kōtai,DET
tahunnya,setiap,NOUN
(titik),tahunnya,PUNCT
Struktur,NULL,NOUN
dasar,Struktur,ADJ
bangunan,dasar,NOUN
ini,bangunan,DET
hampir,ini,ADV
berbentuk,hampir,VERB
kubus,berbentuk,NOUN
(koma),kubus,PUNCT
berukuran,(koma),VERB
53,berukuran,NUM
kali,53,NOUN
51,kali,NUM
meter,51,NOUN
(titik),meter,PUNCT
Raja,NULL,PROPN
yang,Raja,PRON
gemar,yang,VERB
fotografi,gemar,NOUN
dan,fotografi,CCONJ
mengarang,dan,NOUN
atau,mengarang,CCONJ
menerjemahkan,atau,NOUN
ini,menerjemahkan,DET
dikenal,ini,VERB
seorang,dikenal,DET
atlet,seorang,NOUN
berlayar,atlet,VERB
dan,berlayar,CCONJ
memperoleh,dan,VERB
medali,memperoleh,NOUN
emas,medali,NOUN
dalam,emas,ADP
Asian,dalam,PROPN
Games,Asian,PROPN
(bukakurung),Games,PUNCT
SEA,(bukakurung),PROPN
GAMES,SEA,PROPN
(tutupkurung),GAMES,PUNCT
pada,(tutupkurung),ADP
tahun,pada,NOUN
1967,tahun,NUM
di,1967,ADP
Manila,di,PROPN
(bukakurung),Manila,PUNCT
Filipina,(bukakurung),PROPN
(tutupkurung),Filipina,PUNCT
(titik),(tutupkurung),PUNCT
Henry,NULL,PROPN
pergi,Henry,VERB
ke,pergi,ADP
London,ke,PROPN
(koma),London,PUNCT
dan,(koma),CCONJ
tak,dan,PART
lama,tak,ADJ
kemudian,lama,ADV
(koma),kemudian,PUNCT
Fanny,(koma),PROPN
mengetahui,Fanny,VERB
skandal,mengetahui,NOUN
yang,skandal,PRON
melibatkan,yang,VERB
Henry,melibatkan,PROPN
dan,Henry,CCONJ
Maria,dan,PROPN
(titik),Maria,PUNCT
Dulunya,NULL,NOUN
tim,Dulunya,NOUN
ini,tim,DET
bernama,ini,VERB
Detroit,bernama,PROPN
Gems,Detroit,PROPN
hingga,Gems,ADP
diubah,hingga,VERB
menjadi,diubah,VERB
Minneapolis,menjadi,PROPN
Lakers,Minneapolis,PROPN
pada,Lakers,ADP
tahun,pada,NOUN
1947,tahun,NUM
(titik),1947,PUNCT
Perlu,NULL,NOUN
dicatat,Perlu,VERB
bahwa,dicatat,SCONJ
istilah,bahwa,NOUN
Pemikiran,istilah,PROPN
Mao,Pemikiran,PROPN
Zedong,Mao,PROPN
lebih,Zedong,ADV
disukai,lebih,VERB
oleh,disukai,ADP
Partai,oleh,PROPN
Komunis,Partai,PROPN
Cina,Komunis,PROPN
(bukakurung),Cina,PUNCT
PKT,(bukakurung),PROPN
(tutupkurung),PKT,PUNCT
dan,(tutupkurung),CCONJ
bahwa,dan,SCONJ
istilah,bahwa,NOUN
Maoisme,istilah,NOUN
tidak,Maoisme,PART
pernah,tidak,ADV
dipergunakan,pernah,VERB
dalam,dipergunakan,ADP
terbitan,dalam,NOUN
(kurang),terbitan,PUNCT
terbitan,(kurang),NOUN
bahasa,terbitan,NOUN
Inggrisnya,bahasa,PROPN
kecuali,Inggrisnya,CCONJ
dalam,kecuali,ADP
penggunaan,dalam,NOUN
peyoratif,penggunaan,ADJ
(titik),peyoratif,PUNCT
Pada,NULL,ADP
tahun,Pada,NOUN
1840,tahun,NUM
(koma),1840,PUNCT
ia,(koma),PRON
ditempatkan,ia,VERB
di,ditempatkan,ADP
Palembang,di,PROPN
di,Palembang,ADP
mana,di,ADP
ia,mana,PRON
dilimpahi,ia,VERB
tanggung,dilimpahi,NOUN
jawab,tanggung,NOUN
dengan,jawab,ADP
pemerintahan,dengan,NOUN
sipil,pemerintahan,ADJ
dan,sipil,CCONJ
militer,dan,ADJ
di,militer,ADP
Tebing,di,PROPN
Tinggi,Tebing,PROPN
(titik),Tinggi,PUNCT
Widodaren,NULL,PROPN
adalah,Widodaren,AUX
sebuah,adalah,DET
desa,sebuah,NOUN
di,desa,ADP
wilayah,di,NOUN
Kecamatan,wilayah,PROPN
Widodaren,Kecamatan,PROPN
(koma),Widodaren,PUNCT
Kabupaten,(koma),PROPN
Ngawi,Kabupaten,PROPN
(koma),Ngawi,PUNCT
Provinsi,(koma),PROPN
Jawa,Provinsi,PROPN
Timur,Jawa,PROPN
(titik),Timur,PUNCT
Badan,NULL,NOUN
ini,Badan,DET
mengorganisasi,ini,VERB
Liga,mengorganisasi,PROPN
Utama,Liga,PROPN
Malta,Utama,PROPN
(koma),Malta,PUNCT
Piala,(koma),PROPN
Malta,Piala,PROPN
dan,Malta,CCONJ
tim,dan,NOUN
nasional,tim,ADJ
sepak,nasional,NOUN
bola,sepak,NOUN
Malta,bola,PROPN
(titik),Malta,PUNCT
Teleprompter,NULL,PROPN
jenis,Teleprompter,NOUN
ini,jenis,DET
digunakan,ini,VERB
Errol,digunakan,PROPN
ketika,Errol,SCONJ
ia,ketika,PRON
mewawancarai,ia,VERB
seseorang,mewawancarai,NOUN
(titik),seseorang,PUNCT
Akita,NULL,PROPN
suka,Akita,VERB
melompat,suka,VERB
(koma),melompat,PUNCT
berlari,(koma),VERB
dan,berlari,CCONJ
bermain,dan,VERB
saat,bermain,SCONJ
ia,saat,PRON
menginginkannya,ia,VERB
(titik),menginginkannya,PUNCT
Seniman,NULL,PROPN
Swedia,Seniman,PROPN
Carl,Swedia,PROPN
Larsson,Carl,PROPN
bertemu,Larsson,VERB
dengan,bertemu,ADP
istrinya,dengan,NOUN
Karin,istrinya,PROPN
Bergöö,Karin,PROPN
ketika,Bergöö,SCONJ
keduanya,ketika,NOUN
sedang,keduanya,ADV
menetap,sedang,VERB
di,menetap,ADP
Grez,di,PROPN
(titik),Grez,PUNCT
Komposer,(titik),PROPN
Inggris,Komposer,PROPN
Delius,Inggris,PROPN
tinggal,Delius,VERB
di,tinggal,ADP
sini,di,PRON
dan,sini,CCONJ
menciptakan,dan,VERB
sejumlah,menciptakan,DET
karya,sejumlah,NOUN
bagi,karya,ADP
amanuensis,bagi,PROPN
(kurang),amanuensis,PUNCT
nya,(kurang),DET
Eric,nya,PROPN
Fenby,Eric,PROPN
di,Fenby,ADP
sini,di,PRON
(titik),sini,PUNCT
Para,NULL,DET
GM,Para,NOUN
umumnya,GM,ADV
didorong,umumnya,VERB
untuk,didorong,ADP
membuat,untuk,VERB
tabel,membuat,NOUN
mereka,tabel,PRON
sendiri,mereka,PRON
(koma),sendiri,PUNCT
atau,(koma),CCONJ
memodifikasi,atau,VERB
hasilnya,memodifikasi,NOUN
sesuai,hasilnya,ADJ
keinginannya,sesuai,NOUN
(titik),keinginannya,PUNCT
Dengan,NULL,ADP
layar,Dengan,NOUN
yang,layar,PRON
ditiup,yang,VERB
angin,ditiup,NOUN
dan,angin,CCONJ
dayung,dan,NOUN
yang,dayung,PRON
dikayuh,yang,VERB
kuat,dikayuh,ADJ
(koma),kuat,PUNCT
mereka,(koma),PRON
mendorong,mereka,VERB
rakit,mendorong,NOUN
yang,rakit,PRON
mengangkut,yang,VERB
harta,mengangkut,NOUN
yang,harta,PRON
baru,yang,ADV
dipahat,baru,VERB
itu,dipahat,DET
kembali,itu,VERB
ke,kembali,ADP
Yap,ke,PROPN
(titik),Yap,PUNCT
Semua,(titik),DET
pekerjaan,Semua,NOUN
ini,pekerjaan,DET
dilakukan,ini,VERB
dengan,dilakukan,ADP
tangan,dengan,NOUN
dan,tangan,CCONJ
prosesnya,dan,NOUN
berbahaya,prosesnya,VERB
(titik),berbahaya,PUNCT
Saya,NULL,PRON
suka,Saya,VERB
tampilan,suka,NOUN
Halaman,tampilan,NOUN
utama,Halaman,ADJ
versi,utama,NOUN
Kenrick,versi,PROPN
(koma),Kenrick,PUNCT
sayangnya,(koma),ADV
kotak,sayangnya,NOUN
pencarian,kotak,NOUN
yang,pencarian,PRON
sebelumnya,yang,ADV
ada,sebelumnya,VERB
di,ada,ADP
koq,di,PART
dihilangkan,koq,VERB
ya,dihilangkan,ADV
(tanya),ya,PUNCT
Edo,NULL,PROPN
mencoba,Edo,ADV
menghubungi,mencoba,VERB
Ana,menghubungi,PROPN
(koma),Ana,PUNCT
tetapi,(koma),SCONJ
Ana,tetapi,PROPN
tidak,Ana,PART
mengangkatnya,tidak,VERB
(titik),mengangkatnya,PUNCT
Ia,NULL,PRON
dipuja,Ia,VERB
sebagai,dipuja,ADP
pemimpin,sebagai,NOUN
yang,pemimpin,PRON
cakap,yang,ADJ
dan,cakap,CCONJ
dermawan,dan,ADJ
(titik),dermawan,PUNCT
Panjang,NULL,NOUN
lingkarannya,Panjang,NOUN
sekitar,lingkarannya,ADP
5,sekitar,NUM
mijlen,5,NOUN
Belanda,mijlen,PROPN
(bukakurung),Belanda,PUNCT
sekitar,(bukakurung),ADP
37,sekitar,NUM
km,37,SYM
(tutupkurung),km,PUNCT
(koma),(tutupkurung),PUNCT
dikelilingi,(koma),VERB
kanal,dikelilingi,NOUN
dan,kanal,CCONJ
diperkuat,dan,VERB
meriam,diperkuat,NOUN
(titik),meriam,PUNCT
Bandar,NULL,NOUN
Udara,Bandar,NOUN
Internasional,Udara,ADJ
Presidente,Internasional,PROPN
Nicolau,Presidente,PROPN
Lobato,Nicolau,PROPN
atau,Lobato,CCONJ
(bukakurung),atau,PUNCT
Aeroporto,(bukakurung),PROPN
Internacional,Aeroporto,PROPN
Presidente,Internacional,PROPN
Nicolau,Presidente,PROPN
Lobato,Nicolau,PROPN
(tutupkurung),Lobato,PUNCT
dalam,(tutupkurung),ADP
bahasa,dalam,NOUN
Portugis,bahasa,PROPN
(koma),Portugis,PUNCT
dulunya,(koma),NOUN
disebut,dulunya,VERB
sebagai,disebut,ADP
Bandar,sebagai,NOUN
Udara,Bandar,NOUN
Internasional,Udara,ADJ
Comoro,Internasional,PROPN
(koma),Comoro,PUNCT
adalah,(koma),AUX
sebuah,adalah,DET
bandar,sebuah,NOUN
udara,bandar,NOUN
yang,udara,PRON
terletak,yang,VERB
di,terletak,ADP
Dili,di,PROPN
(koma),Dili,PUNCT
ibukota,(koma),NOUN
Timor,ibukota,PROPN
Leste,Timor,PROPN
(titik),Leste,PUNCT
Surat,NULL,NOUN
kabar,Surat,NOUN
ini,kabar,DET
termasuk,ini,VERB
dalam,termasuk,ADP
grup,dalam,NOUN
Jawa,grup,PROPN
Pos,Jawa,PROPN
(titik),Pos,PUNCT
Kantor,(titik),PROPN
pusatnya,Kantor,ADJ
terletak,pusatnya,VERB
di,terletak,ADP
kota,di,PROPN
Dumai,kota,PROPN
(titik),Dumai,PUNCT
Kayu,NULL,NOUN
hitam,Kayu,ADJ
sulawesi,hitam,PROPN
terutama,sulawesi,ADV
digunakan,terutama,VERB
untuk,digunakan,ADP
mebel,untuk,NOUN
mahal,mebel,ADJ
(koma),mahal,PUNCT
ukir,(koma),NOUN
(kurang),ukir,PUNCT
ukiran,(kurang),NOUN
dan,ukiran,CCONJ
patung,dan,NOUN
(koma),patung,PUNCT
alat,(koma),NOUN
musik,alat,NOUN
(bukakurung),musik,PUNCT
misalnya,(bukakurung),CCONJ
gitar,misalnya,NOUN
dan,gitar,CCONJ
piano,dan,NOUN
(tutupkurung),piano,PUNCT
(koma),(tutupkurung),PUNCT
tongkat,(koma),NOUN
(koma),tongkat,PUNCT
dan,(koma),CCONJ
kotak,dan,NOUN
perhiasan,kotak,NOUN
(titik),perhiasan,PUNCT
Haruskah,NULL,ADV
Heinz,Haruskah,PROPN
mendobrak,Heinz,VERB
toko,mendobrak,NOUN
untuk,toko,ADP
mencuri,untuk,VERB
obat,mencuri,NOUN
tersebut,obat,DET
demi,tersebut,ADP
istrinya,demi,NOUN
(tanya),istrinya,PUNCT
Semen,NULL,NOUN
(koma),Semen,PUNCT
atau,(koma),CCONJ
secara,atau,ADP
sehari,secara,ADV
(kurang),sehari,PUNCT
hari,(kurang),ADV
disebut,hari,VERB
sebagai,disebut,ADP
air,sebagai,NOUN
mani,air,NOUN
atau,mani,CCONJ
cairan,atau,NOUN
sperma,cairan,NOUN
(koma),sperma,PUNCT
adalah,(koma),AUX
cairan,adalah,NOUN
